Date,Trap,Latitude,Longitude,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Species_UNSPECIFIED CULEX,NumMosquitos,WnvPresent
2011-08-05,T063,41.82561,-87.726549,0,1,1,0,0,0,0,20.0,0.0
2011-08-05,T065,41.778296999999995,-87.752411,1,1,1,0,0,0,0,23.0,0.0
2011-08-05,T073,41.773215,-87.60088,1,1,1,0,0,0,0,4.0,0.0
2011-08-05,T074,41.822536,-87.66634300000001,1,1,0,0,0,0,0,7.0,0.0
2011-08-05,T077,41.778748,-87.586427,0,1,0,0,0,0,0,2.0,0.0
2011-08-05,T079,41.766202,-87.562889,0,1,0,0,0,0,0,1.0,0.0
2011-08-05,T080,41.754676,-87.612922,1,1,1,0,0,0,0,9.0,0.0
2011-08-05,T081,41.821582,-87.62779599999999,0,1,0,0,0,0,0,2.0,0.0
2011-08-05,T082,41.803422999999995,-87.642984,1,1,0,0,0,0,0,5.0,0.0
2011-08-05,T089,41.723195000000004,-87.64997,1,1,1,0,0,1,0,10.0,0.0
2011-08-05,T090,41.868077,-87.666901,1,1,1,0,0,0,0,31.0,0.0
2011-08-05,T094,41.720848,-87.666014,0,1,1,0,0,0,0,4.0,0.0
2011-08-05,T095,41.704336,-87.70373599999999,1,1,1,0,0,0,0,10.0,0.0
2011-08-05,T102,41.750498,-87.605294,1,0,1,0,0,0,0,3.0,0.0
2011-08-05,T114,41.798697,-87.736812,1,1,1,0,0,0,0,17.0,0.0
2011-08-05,T115,41.673408,-87.599862,0,1,0,0,0,0,0,1.0,0.0
2011-08-05,T128,41.704572,-87.56566600000001,1,1,1,1,0,0,0,28.0,0.0
2011-08-05,T135,41.662014,-87.72460799999999,0,0,1,0,0,1,0,5.0,0.0
2011-08-05,T138,41.726465000000005,-87.585413,1,1,1,0,0,0,0,16.0,0.0
2011-08-05,T144,41.94016,-87.794896,0,1,1,0,0,0,0,53.0,0.0
2011-08-05,T145,41.878114000000004,-87.629798,1,1,0,0,0,0,0,6.0,0.0
2011-08-05,T147,41.932094,-87.700117,0,1,1,0,0,0,0,19.0,0.0
2011-08-05,T151,41.916265,-87.800515,1,1,1,0,0,0,0,73.0,0.0
2011-08-05,T155,41.776156,-87.778927,0,1,0,0,0,0,0,2.0,0.0
2011-08-05,T158,41.682587,-87.707973,1,1,0,0,0,0,0,15.0,0.0
2011-08-05,T159,41.732984,-87.649642,1,1,0,0,0,0,0,3.0,0.0
2011-08-05,T160,41.903002,-87.68826700000001,1,1,1,0,0,0,0,21.0,0.0
2011-08-05,T209,41.740641,-87.546587,1,1,0,0,0,0,0,6.0,0.0
2011-08-05,T212,41.680946,-87.535198,0,1,1,0,0,1,0,3.0,0.0
2011-08-05,T218,41.948167,-87.730698,0,1,0,0,0,0,0,1.0,0.0
2011-08-05,T220,41.963976,-87.69181,1,1,1,0,0,0,0,7.0,0.0
2011-08-05,T221,41.659112,-87.53869300000001,1,1,1,0,0,0,0,11.0,0.0
2011-08-05,T222,41.925197999999995,-87.746381,1,1,1,0,0,0,0,30.0,0.0
2011-08-05,T223,41.973845000000004,-87.805059,1,1,0,0,0,0,0,120.0,0.0
2011-08-05,T224,41.947227000000005,-87.67145699999999,0,0,1,0,0,0,0,3.0,0.0
2011-08-05,T225,41.743402,-87.731435,0,1,0,0,0,0,0,13.0,0.0
2011-08-05,T226,41.793818,-87.654234,1,1,1,0,0,0,0,36.0,0.0
2011-08-05,T227,41.728495,-87.60096300000001,0,1,1,0,0,0,0,38.0,0.0
2011-08-05,T228,41.951865999999995,-87.72505699999999,0,1,0,0,0,0,0,5.0,0.0
2011-08-05,T230,41.904194,-87.756155,0,1,0,0,0,0,0,9.0,0.0
2011-08-05,T232,41.912563,-87.66805500000001,0,1,0,0,0,0,0,2.0,0.0
2011-08-05,T235,41.776428,-87.627096,0,0,0,0,0,1,0,1.0,0.0
2011-08-05,T900,41.974689,-87.890615,1,1,1,0,0,0,0,117.0,1.0
2011-08-05,T903,41.957799,-87.930995,1,1,1,0,0,0,0,57.0,1.0
2011-08-12,T002,41.95469,-87.800991,0,1,0,0,0,0,0,14.0,0.0
2011-08-12,T003,41.964242,-87.757639,1,1,0,0,0,0,0,7.0,0.0
2011-08-12,T008,42.008314,-87.77792099999999,0,1,1,0,0,0,0,3.0,0.0
2011-08-12,T011,41.944869,-87.832763,0,1,0,0,0,0,0,6.0,0.0
2011-08-12,T013,41.923738,-87.785288,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T017,41.960615999999995,-87.777189,0,0,1,0,0,0,0,1.0,0.0
2011-08-12,T018,42.010412,-87.66214000000001,0,0,1,0,0,0,0,1.0,0.0
2011-08-12,T027,41.984809000000006,-87.728492,0,1,1,0,0,0,0,17.0,0.0
2011-08-12,T030,41.899229999999996,-87.716788,0,0,1,0,0,1,0,2.0,0.0
2011-08-12,T031,41.801497999999995,-87.763416,1,1,1,0,0,0,0,38.0,0.0
2011-08-12,T033,41.906638,-87.701431,0,1,0,0,0,0,0,2.0,0.0
2011-08-12,T039,41.911823999999996,-87.726737,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T046,41.891118,-87.65449100000001,0,1,1,0,0,0,0,3.0,0.0
2011-08-12,T048,41.867108,-87.654224,0,1,1,0,0,0,0,6.0,0.0
2011-08-12,T049,41.896282,-87.655232,0,1,0,0,0,0,0,2.0,0.0
2011-08-12,T054,41.921965,-87.632085,0,1,1,0,0,0,0,8.0,0.0
2011-08-12,T061,41.801179,-87.679447,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T062,41.800737,-87.71188000000001,0,1,0,0,0,0,0,2.0,0.0
2011-08-12,T063,41.82561,-87.726549,0,1,0,0,0,0,0,8.0,0.0
2011-08-12,T065,41.778296999999995,-87.752411,1,1,0,0,0,0,0,7.0,0.0
2011-08-12,T066,41.77166,-87.703047,0,1,0,0,0,1,0,3.0,0.0
2011-08-12,T069,41.768388,-87.678649,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T073,41.773215,-87.60088,1,1,1,0,0,0,0,12.0,0.0
2011-08-12,T074,41.822536,-87.66634300000001,0,1,1,0,0,0,0,3.0,0.0
2011-08-12,T077,41.778748,-87.586427,0,1,0,0,0,0,0,2.0,0.0
2011-08-12,T079,41.766202,-87.562889,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T081,41.821582,-87.62779599999999,1,0,0,0,0,0,0,1.0,1.0
2011-08-12,T083,41.754292,-87.590773,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T089,41.723195000000004,-87.64997,1,1,0,0,0,0,0,16.0,0.0
2011-08-12,T090,41.868077,-87.666901,1,1,1,0,0,0,0,8.0,0.0
2011-08-12,T094,41.720848,-87.666014,1,1,1,0,0,0,0,23.0,0.0
2011-08-12,T095,41.704336,-87.70373599999999,0,1,0,0,0,0,0,4.0,1.0
2011-08-12,T099,41.733643,-87.55551,0,1,0,0,0,0,0,2.0,0.0
2011-08-12,T102,41.750498,-87.605294,0,1,0,0,0,0,0,2.0,0.0
2011-08-12,T114,41.798697,-87.736812,1,1,1,0,0,1,0,51.0,0.0
2011-08-12,T115,41.673408,-87.599862,1,1,1,0,0,0,0,65.0,1.0
2011-08-12,T128,41.704572,-87.56566600000001,1,1,1,0,0,0,0,10.0,0.0
2011-08-12,T138,41.726465000000005,-87.585413,0,1,1,0,0,1,0,16.0,0.0
2011-08-12,T145,41.878114000000004,-87.629798,0,1,0,0,0,0,0,4.0,0.0
2011-08-12,T147,41.932094,-87.700117,0,1,1,0,0,0,0,3.0,0.0
2011-08-12,T151,41.916265,-87.800515,1,1,1,0,0,0,0,18.0,0.0
2011-08-12,T152,41.846075,-87.716277,1,0,1,0,0,0,0,3.0,0.0
2011-08-12,T159,41.732984,-87.649642,0,0,1,0,0,0,0,1.0,0.0
2011-08-12,T160,41.903002,-87.68826700000001,1,1,1,0,0,0,0,5.0,0.0
2011-08-12,T200,41.678618,-87.559308,1,1,0,0,0,1,0,15.0,0.0
2011-08-12,T209,41.740641,-87.546587,0,1,1,0,0,0,0,5.0,0.0
2011-08-12,T212,41.680946,-87.535198,0,0,0,0,0,1,0,3.0,0.0
2011-08-12,T221,41.659112,-87.53869300000001,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T222,41.925197999999995,-87.746381,1,1,0,0,0,0,0,26.0,0.0
2011-08-12,T223,41.973845000000004,-87.805059,0,1,1,0,0,0,0,7.0,1.0
2011-08-12,T224,41.947227000000005,-87.67145699999999,0,1,0,0,0,0,0,1.0,0.0
2011-08-12,T225,41.743402,-87.731435,0,0,1,0,0,0,0,1.0,0.0
2011-08-12,T226,41.793818,-87.654234,1,1,1,0,0,0,0,17.0,0.0
2011-08-12,T227,41.728495,-87.60096300000001,0,1,1,0,0,0,0,10.0,0.0
2011-08-12,T230,41.904194,-87.756155,1,1,0,0,0,0,0,14.0,0.0
2011-08-12,T232,41.912563,-87.66805500000001,0,1,1,0,0,0,0,6.0,0.0
2011-08-12,T233,42.009876,-87.807277,1,1,0,0,0,0,0,9.0,0.0
2011-08-12,T235,41.776428,-87.627096,1,1,1,0,0,1,0,13.0,0.0
2011-08-12,T900,41.974689,-87.890615,1,1,1,1,0,0,0,246.0,1.0
2011-08-12,T903,41.957799,-87.930995,1,1,0,0,0,0,0,65.0,1.0
2011-08-19,T002,41.95469,-87.800991,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T003,41.964242,-87.757639,0,1,1,0,0,0,0,19.0,0.0
2011-08-19,T011,41.944869,-87.832763,0,0,1,0,0,0,0,2.0,0.0
2011-08-19,T012,41.991429,-87.747113,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T013,41.923738,-87.785288,0,1,0,0,0,0,0,2.0,0.0
2011-08-19,T017,41.960615999999995,-87.777189,0,1,0,0,0,0,0,2.0,0.0
2011-08-19,T027,41.984809000000006,-87.728492,1,1,1,0,0,1,0,8.0,0.0
2011-08-19,T028,41.986921,-87.689778,0,1,0,0,0,0,0,4.0,1.0
2011-08-19,T030,41.899229999999996,-87.716788,0,1,1,0,0,1,0,11.0,0.0
2011-08-19,T031,41.801497999999995,-87.763416,1,1,1,0,0,0,0,15.0,0.0
2011-08-19,T033,41.906638,-87.701431,0,1,0,0,0,0,0,2.0,0.0
2011-08-19,T035,41.763733,-87.742302,0,1,1,0,0,1,0,3.0,0.0
2011-08-19,T043,41.857402,-87.694991,1,1,0,0,0,0,0,2.0,0.0
2011-08-19,T047,41.868142,-87.696269,0,1,1,0,0,0,0,9.0,0.0
2011-08-19,T048,41.867108,-87.654224,1,0,1,0,0,0,0,7.0,0.0
2011-08-19,T049,41.896282,-87.655232,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T054,41.921965,-87.632085,0,1,1,0,0,0,0,14.0,0.0
2011-08-19,T062,41.800737,-87.71188000000001,1,1,0,0,0,0,0,2.0,0.0
2011-08-19,T063,41.82561,-87.726549,0,1,0,0,0,0,0,3.0,0.0
2011-08-19,T065,41.778296999999995,-87.752411,0,1,0,0,0,0,0,5.0,0.0
2011-08-19,T066,41.77166,-87.703047,1,1,0,0,0,0,0,7.0,0.0
2011-08-19,T069,41.768388,-87.678649,1,1,0,0,0,0,0,4.0,0.0
2011-08-19,T073,41.773215,-87.60088,0,1,1,0,0,0,0,32.0,1.0
2011-08-19,T074,41.822536,-87.66634300000001,0,1,1,0,0,0,0,2.0,0.0
2011-08-19,T077,41.778748,-87.586427,0,1,1,0,0,0,0,3.0,0.0
2011-08-19,T079,41.766202,-87.562889,0,1,0,0,0,0,0,3.0,0.0
2011-08-19,T080,41.754676,-87.612922,0,1,0,0,0,0,0,4.0,0.0
2011-08-19,T081,41.821582,-87.62779599999999,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T083,41.754292,-87.590773,1,0,0,0,0,0,0,1.0,0.0
2011-08-19,T089,41.723195000000004,-87.64997,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T099,41.733643,-87.55551,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T102,41.750498,-87.605294,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T114,41.798697,-87.736812,0,1,1,0,0,0,0,37.0,0.0
2011-08-19,T115,41.673408,-87.599862,1,1,1,0,0,0,0,6.0,0.0
2011-08-19,T128,41.704572,-87.56566600000001,1,1,1,0,0,1,0,5.0,0.0
2011-08-19,T135,41.662014,-87.72460799999999,1,1,0,0,0,1,0,6.0,0.0
2011-08-19,T138,41.726465000000005,-87.585413,0,1,0,0,0,0,0,3.0,0.0
2011-08-19,T145,41.878114000000004,-87.629798,0,1,0,0,0,0,0,2.0,0.0
2011-08-19,T147,41.932094,-87.700117,1,1,0,0,0,0,0,2.0,0.0
2011-08-19,T151,41.916265,-87.800515,0,1,1,0,0,0,0,18.0,0.0
2011-08-19,T152,41.846075,-87.716277,0,1,1,0,0,0,0,7.0,0.0
2011-08-19,T155,41.776156,-87.778927,0,1,0,0,0,1,0,8.0,0.0
2011-08-19,T159,41.732984,-87.649642,0,1,0,0,0,0,0,3.0,0.0
2011-08-19,T160,41.903002,-87.68826700000001,0,1,1,0,0,0,0,3.0,0.0
2011-08-19,T200,41.678618,-87.559308,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T218,41.948167,-87.730698,0,1,1,0,0,0,0,2.0,0.0
2011-08-19,T220,41.963976,-87.69181,1,1,1,0,0,0,0,6.0,0.0
2011-08-19,T221,41.659112,-87.53869300000001,0,0,1,0,0,0,0,5.0,0.0
2011-08-19,T222,41.925197999999995,-87.746381,0,1,1,0,0,0,0,12.0,0.0
2011-08-19,T224,41.947227000000005,-87.67145699999999,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T225,41.743402,-87.731435,1,1,1,0,0,0,0,7.0,0.0
2011-08-19,T226,41.793818,-87.654234,1,1,1,0,0,0,0,13.0,0.0
2011-08-19,T230,41.904194,-87.756155,1,1,0,0,0,0,0,22.0,0.0
2011-08-19,T232,41.912563,-87.66805500000001,1,0,1,0,0,0,0,5.0,0.0
2011-08-19,T233,42.009876,-87.807277,0,1,0,0,0,0,0,1.0,0.0
2011-08-19,T235,41.776428,-87.627096,1,1,0,0,0,0,0,2.0,0.0
2011-08-19,T236,41.994679,-87.770899,0,1,1,0,0,0,0,10.0,0.0
2011-08-19,T900,41.974689,-87.890615,1,1,1,0,0,0,0,217.0,1.0
2011-08-19,T903,41.957799,-87.930995,1,1,0,0,0,0,0,12.0,0.0
2011-08-26,T002,41.95469,-87.800991,0,1,1,0,0,0,0,39.0,0.0
2011-08-26,T003,41.964242,-87.757639,0,1,0,0,0,0,0,14.0,0.0
2011-08-26,T008,42.008314,-87.77792099999999,0,1,0,0,0,0,0,8.0,0.0
2011-08-26,T011,41.944869,-87.832763,0,1,0,0,0,0,0,6.0,0.0
2011-08-26,T012,41.991429,-87.747113,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T013,41.923738,-87.785288,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T017,41.960615999999995,-87.777189,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T018,42.010412,-87.66214000000001,0,1,1,0,0,0,0,3.0,0.0
2011-08-26,T027,41.984809000000006,-87.728492,0,1,1,0,0,1,0,17.0,0.0
2011-08-26,T028,41.986921,-87.689778,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T030,41.899229999999996,-87.716788,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T031,41.801497999999995,-87.763416,1,1,0,0,0,0,0,14.0,0.0
2011-08-26,T033,41.906638,-87.701431,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T039,41.911823999999996,-87.726737,0,1,0,0,0,1,0,2.0,0.0
2011-08-26,T046,41.891118,-87.65449100000001,0,1,0,0,0,0,0,5.0,0.0
2011-08-26,T047,41.868142,-87.696269,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T048,41.867108,-87.654224,0,1,1,0,0,0,0,3.0,0.0
2011-08-26,T049,41.896282,-87.655232,0,1,0,0,0,0,0,7.0,0.0
2011-08-26,T054,41.921965,-87.632085,0,0,0,0,0,1,0,1.0,0.0
2011-08-26,T061,41.801179,-87.679447,1,1,0,0,0,0,0,3.0,0.0
2011-08-26,T062,41.800737,-87.71188000000001,0,1,0,0,0,0,0,2.0,0.0
2011-08-26,T063,41.82561,-87.726549,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T065,41.778296999999995,-87.752411,0,1,0,0,0,0,0,2.0,0.0
2011-08-26,T066,41.77166,-87.703047,0,1,0,0,0,0,0,2.0,0.0
2011-08-26,T069,41.768388,-87.678649,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T073,41.773215,-87.60088,0,1,1,0,0,0,0,5.0,0.0
2011-08-26,T074,41.822536,-87.66634300000001,0,0,1,0,0,0,0,1.0,0.0
2011-08-26,T079,41.766202,-87.562889,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T080,41.754676,-87.612922,0,1,0,0,0,0,0,2.0,0.0
2011-08-26,T081,41.821582,-87.62779599999999,1,0,0,0,0,0,0,1.0,0.0
2011-08-26,T082,41.803422999999995,-87.642984,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T083,41.754292,-87.590773,0,1,0,0,0,1,0,2.0,0.0
2011-08-26,T089,41.723195000000004,-87.64997,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T090,41.868077,-87.666901,1,1,1,0,0,1,0,10.0,0.0
2011-08-26,T094,41.720848,-87.666014,0,1,1,0,0,1,0,17.0,0.0
2011-08-26,T095,41.704336,-87.70373599999999,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T099,41.733643,-87.55551,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T114,41.798697,-87.736812,0,1,1,0,0,0,0,61.0,1.0
2011-08-26,T115,41.673408,-87.599862,0,1,0,0,0,0,0,5.0,0.0
2011-08-26,T128,41.704572,-87.56566600000001,1,0,1,0,0,0,0,5.0,0.0
2011-08-26,T135,41.662014,-87.72460799999999,1,0,1,0,0,0,0,2.0,0.0
2011-08-26,T138,41.726465000000005,-87.585413,0,1,1,0,0,0,0,17.0,0.0
2011-08-26,T145,41.878114000000004,-87.629798,0,1,1,0,0,0,0,3.0,0.0
2011-08-26,T147,41.932094,-87.700117,1,1,0,0,0,0,0,3.0,0.0
2011-08-26,T151,41.916265,-87.800515,0,1,1,0,0,0,0,19.0,0.0
2011-08-26,T152,41.846075,-87.716277,1,0,0,0,0,0,0,1.0,0.0
2011-08-26,T155,41.776156,-87.778927,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T158,41.682587,-87.707973,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T159,41.732984,-87.649642,0,1,1,0,0,0,0,5.0,0.0
2011-08-26,T160,41.903002,-87.68826700000001,1,1,0,0,0,0,0,12.0,0.0
2011-08-26,T200,41.678618,-87.559308,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T209,41.740641,-87.546587,1,0,0,0,0,0,0,1.0,0.0
2011-08-26,T212,41.680946,-87.535198,0,1,0,0,0,1,0,2.0,0.0
2011-08-26,T218,41.948167,-87.730698,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T220,41.963976,-87.69181,0,1,0,0,0,0,0,2.0,0.0
2011-08-26,T221,41.659112,-87.53869300000001,0,1,0,0,0,1,0,6.0,0.0
2011-08-26,T222,41.925197999999995,-87.746381,0,1,0,0,0,0,0,6.0,0.0
2011-08-26,T223,41.973845000000004,-87.805059,0,1,0,0,0,0,0,5.0,1.0
2011-08-26,T225,41.743402,-87.731435,0,1,0,0,0,0,0,3.0,1.0
2011-08-26,T226,41.793818,-87.654234,1,1,0,0,0,0,0,19.0,0.0
2011-08-26,T227,41.728495,-87.60096300000001,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T228,41.951865999999995,-87.72505699999999,0,1,0,0,0,1,0,2.0,0.0
2011-08-26,T230,41.904194,-87.756155,0,1,0,0,0,0,0,5.0,0.0
2011-08-26,T231,41.98728,-87.666066,0,1,0,0,0,0,0,1.0,0.0
2011-08-26,T232,41.912563,-87.66805500000001,0,1,1,0,0,0,0,3.0,0.0
2011-08-26,T233,42.009876,-87.807277,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T235,41.776428,-87.627096,1,1,1,0,0,0,0,6.0,0.0
2011-08-26,T236,41.994679,-87.770899,0,1,0,0,0,0,0,3.0,0.0
2011-08-26,T900,41.974689,-87.890615,0,1,1,0,0,0,0,79.0,1.0
2011-08-26,T903,41.957799,-87.930995,0,1,1,0,0,0,0,16.0,0.0
2011-09-01,T002,41.95469,-87.800991,1,1,0,0,0,0,0,22.0,0.0
2011-09-01,T003,41.964242,-87.757639,1,1,1,0,0,0,0,46.0,1.0
2011-09-01,T008,42.008314,-87.77792099999999,0,1,1,0,0,0,0,10.0,0.0
2011-09-01,T011,41.944869,-87.832763,0,1,1,0,0,0,0,4.0,0.0
2011-09-01,T012,41.991429,-87.747113,1,1,0,0,0,0,0,4.0,0.0
2011-09-01,T013,41.923738,-87.785288,0,1,1,0,0,0,0,17.0,0.0
2011-09-01,T027,41.984809000000006,-87.728492,0,1,1,0,0,1,0,12.0,1.0
2011-09-01,T030,41.899229999999996,-87.716788,0,1,1,0,0,0,0,12.0,0.0
2011-09-01,T031,41.801497999999995,-87.763416,0,1,1,0,0,0,0,17.0,0.0
2011-09-01,T039,41.911823999999996,-87.726737,0,1,1,0,0,0,0,4.0,0.0
2011-09-01,T046,41.891118,-87.65449100000001,1,0,0,0,0,0,0,1.0,0.0
2011-09-01,T047,41.868142,-87.696269,0,0,1,0,0,0,0,4.0,0.0
2011-09-01,T048,41.867108,-87.654224,0,0,1,0,0,0,0,1.0,0.0
2011-09-01,T049,41.896282,-87.655232,1,1,0,0,0,0,0,4.0,0.0
2011-09-01,T062,41.800737,-87.71188000000001,0,1,0,0,0,0,0,2.0,0.0
2011-09-01,T066,41.77166,-87.703047,1,1,0,0,0,0,0,4.0,0.0
2011-09-01,T069,41.768388,-87.678649,0,1,0,0,0,0,0,1.0,0.0
2011-09-01,T073,41.773215,-87.60088,1,0,0,0,0,0,0,1.0,0.0
2011-09-01,T074,41.822536,-87.66634300000001,0,1,0,0,0,0,0,3.0,0.0
2011-09-01,T080,41.754676,-87.612922,0,1,0,0,0,0,0,1.0,0.0
2011-09-01,T082,41.803422999999995,-87.642984,0,1,0,0,0,0,0,2.0,0.0
2011-09-01,T083,41.754292,-87.590773,0,1,1,0,0,0,0,3.0,0.0
2011-09-01,T145,41.878114000000004,-87.629798,0,1,1,0,0,0,0,2.0,0.0
2011-09-01,T147,41.932094,-87.700117,0,1,1,0,0,0,0,8.0,0.0
2011-09-01,T151,41.916265,-87.800515,1,1,1,0,0,0,0,53.0,1.0
2011-09-01,T155,41.776156,-87.778927,0,1,1,0,0,0,0,3.0,0.0
2011-09-01,T220,41.963976,-87.69181,0,1,0,0,0,0,0,2.0,0.0
2011-09-01,T222,41.925197999999995,-87.746381,1,1,1,0,0,0,0,19.0,0.0
2011-09-01,T223,41.973845000000004,-87.805059,1,1,1,0,0,0,0,16.0,1.0
2011-09-01,T225,41.743402,-87.731435,0,1,1,0,0,0,0,2.0,0.0
2011-09-01,T226,41.793818,-87.654234,1,0,0,0,0,0,0,5.0,0.0
2011-09-01,T230,41.904194,-87.756155,0,1,0,0,0,0,0,16.0,0.0
2011-09-01,T233,42.009876,-87.807277,1,1,0,0,0,0,0,10.0,0.0
2011-09-01,T235,41.776428,-87.627096,1,1,0,0,0,0,0,7.0,0.0
2011-09-01,T237,41.738903,-87.69544300000001,0,1,0,0,0,0,0,1.0,0.0
2011-09-02,T090,41.868077,-87.666901,0,1,0,0,0,0,0,8.0,0.0
2011-09-02,T094,41.720848,-87.666014,0,1,1,0,0,0,0,12.0,0.0
2011-09-02,T095,41.704336,-87.70373599999999,0,1,0,0,0,0,0,3.0,0.0
2011-09-02,T102,41.750498,-87.605294,1,1,0,0,0,0,0,3.0,0.0
2011-09-02,T115,41.673408,-87.599862,1,1,1,0,0,0,0,37.0,0.0
2011-09-02,T128,41.704572,-87.56566600000001,1,1,1,0,0,0,0,14.0,0.0
2011-09-02,T135,41.662014,-87.72460799999999,0,1,1,0,0,0,0,14.0,0.0
2011-09-02,T138,41.726465000000005,-87.585413,1,0,1,0,0,0,0,4.0,0.0
2011-09-02,T158,41.682587,-87.707973,0,1,0,0,0,0,0,13.0,1.0
2011-09-02,T159,41.732984,-87.649642,1,1,1,0,0,0,0,9.0,0.0
2011-09-02,T160,41.903002,-87.68826700000001,0,1,1,0,0,0,0,117.0,0.0
2011-09-02,T209,41.740641,-87.546587,1,1,0,0,0,0,0,2.0,0.0
2011-09-02,T226,41.793818,-87.654234,0,1,1,0,0,0,0,18.0,0.0
2011-09-02,T227,41.728495,-87.60096300000001,0,1,0,0,0,0,0,2.0,0.0
2011-09-02,T900,41.974689,-87.890615,1,1,1,0,0,0,0,223.0,1.0
2011-09-02,T903,41.957799,-87.930995,1,1,1,0,0,0,0,72.0,1.0
2011-09-12,T002,41.95469,-87.800991,1,1,1,0,0,0,0,8.0,0.0
2011-09-12,T003,41.964242,-87.757639,1,1,1,0,0,0,0,28.0,1.0
2011-09-12,T008,42.008314,-87.77792099999999,0,1,0,0,0,0,0,1.0,0.0
2011-09-12,T011,41.944869,-87.832763,0,1,0,0,0,0,0,2.0,0.0
2011-09-12,T012,41.991429,-87.747113,0,1,0,0,0,0,0,3.0,0.0
2011-09-12,T013,41.923738,-87.785288,0,1,0,0,0,0,0,1.0,0.0
2011-09-12,T018,42.010412,-87.66214000000001,0,1,1,0,0,0,0,3.0,0.0
2011-09-12,T027,41.984809000000006,-87.728492,0,1,1,0,0,0,0,42.0,0.0
2011-09-12,T028,41.986921,-87.689778,0,1,0,0,0,0,0,5.0,0.0
2011-09-12,T030,41.899229999999996,-87.716788,1,1,1,0,0,0,0,22.0,0.0
2011-09-12,T031,41.801497999999995,-87.763416,0,1,1,0,0,0,0,3.0,0.0
2011-09-12,T033,41.906638,-87.701431,0,1,1,0,0,0,0,7.0,0.0
2011-09-12,T035,41.763733,-87.742302,0,1,1,0,0,0,0,5.0,0.0
2011-09-12,T039,41.911823999999996,-87.726737,1,1,0,0,0,0,0,4.0,1.0
2011-09-12,T043,41.857402,-87.694991,0,1,0,0,0,0,0,1.0,0.0
2011-09-12,T046,41.891118,-87.65449100000001,1,1,1,0,0,0,0,3.0,0.0
2011-09-12,T047,41.868142,-87.696269,1,1,0,0,0,0,0,5.0,0.0
2011-09-12,T048,41.867108,-87.654224,1,1,1,0,0,0,0,21.0,0.0
2011-09-12,T054,41.921965,-87.632085,0,1,1,0,0,0,0,7.0,0.0
2011-09-12,T061,41.801179,-87.679447,0,1,1,0,0,0,0,10.0,0.0
2011-09-12,T062,41.800737,-87.71188000000001,0,1,0,0,0,0,0,1.0,0.0
2011-09-12,T063,41.82561,-87.726549,0,1,1,0,0,1,0,22.0,0.0
2011-09-12,T065,41.778296999999995,-87.752411,1,1,1,0,0,0,0,30.0,0.0
2011-09-12,T066,41.77166,-87.703047,1,1,0,0,0,0,0,11.0,0.0
2011-09-12,T073,41.773215,-87.60088,0,1,0,0,0,0,0,2.0,0.0
2011-09-12,T074,41.822536,-87.66634300000001,0,1,0,0,0,0,0,4.0,0.0
2011-09-12,T079,41.766202,-87.562889,0,1,0,0,0,0,0,3.0,0.0
2011-09-12,T080,41.754676,-87.612922,0,0,1,0,0,0,0,2.0,0.0
2011-09-12,T081,41.821582,-87.62779599999999,0,0,1,0,0,0,0,1.0,0.0
